x, y, z, Ex, Ey, Ez, Phi
4.200, -5.000, 1.000, 0.01457, -0.01734, 0.00347, 0.15138
4.200, -5.000, 1.400, 0.01410, -0.01679, 0.00470, 0.14974
4.200, -5.000, 1.800, 0.01351, -0.01609, 0.00579, 0.14763
4.200, -5.000, 2.200, 0.01284, -0.01528, 0.00672, 0.14513
4.200, -5.000, 2.600, 0.01210, -0.01440, 0.00749, 0.14228
4.200, -5.000, 3.000, 0.01132, -0.01347, 0.00808, 0.13916
4.200, -5.000, 3.400, 0.01053, -0.01253, 0.00852, 0.13583
4.200, -5.000, 3.800, 0.00974, -0.01159, 0.00881, 0.13236
4.200, -5.000, 4.200, 0.00897, -0.01068, 0.00897, 0.12880
4.200, -5.000, 4.600, 0.00824, -0.00981, 0.00903, 0.12520
4.200, -5.000, 5.000, 0.00755, -0.00899, 0.00899, 0.12159
4.200, -4.600, -5.000, 0.00824, -0.00903, -0.00981, 0.12520
4.200, -4.600, -4.600, 0.00905, -0.00991, -0.00991, 0.12914
4.200, -4.600, -4.200, 0.00991, -0.01085, -0.00991, 0.13311
4.200, -4.600, -3.800, 0.01081, -0.01184, -0.00978, 0.13705
4.200, -4.600, -3.400, 0.01175, -0.01287, -0.00951, 0.14091
4.200, -4.600, -3.000, 0.01271, -0.01392, -0.00908, 0.14464
4.200, -4.600, -2.600, 0.01366, -0.01496, -0.00845, 0.14815
4.200, -4.600, -2.200, 0.01457, -0.01596, -0.00763, 0.15138
4.200, -4.600, -1.800, 0.01541, -0.01688, -0.00660, 0.15423
4.200, -4.600, -1.400, 0.01614, -0.01768, -0.00538, 0.15663
4.200, -4.600, -1.000, 0.01673, -0.01832, -0.00398, 0.15851
4.200, -4.600, -0.600, 0.01714, -0.01877, -0.00245, 0.15980
4.200, -4.600, -0.200, 0.01735, -0.01900, -0.00083, 0.16046
4.200, -4.600, 0.200, 0.01735, -0.01900, 0.00083, 0.16046
4.200, -4.600, 0.600, 0.01714, -0.01877, 0.00245, 0.15980
4.200, -4.600, 1.000, 0.01673, -0.01832, 0.00398, 0.15851
4.200, -4.600, 1.400, 0.01614, -0.01768, 0.00538, 0.15663
4.200, -4.600, 1.800, 0.01541, -0.01688, 0.00660, 0.15423
4.200, -4.600, 2.200, 0.01457, -0.01596, 0.00763, 0.15138
4.200, -4.600, 2.600, 0.01366, -0.01496, 0.00845, 0.14815
4.200, -4.600, 3.000, 0.01271, -0.01392, 0.00908, 0.14464
4.200, -4.600, 3.400, 0.01175, -0.01287, 0.00951, 0.14091
4.200, -4.600, 3.800, 0.01081, -0.01184, 0.00978, 0.13705
4.200, -4.600, 4.200, 0.00991, -0.01085, 0.00991, 0.13311
4.200, -4.600, 4.600, 0.00905, -0.00991, 0.00991, 0.12914
4.200, -4.600, 5.000, 0.00824, -0.00903, 0.00981, 0.12520
4.200, -4.200, -5.000, 0.00897, -0.00897, -0.01068, 0.12880
4.200, -4.200, -4.600, 0.00991, -0.00991, -0.01085, 0.13311
4.200, -4.200, -4.200, 0.01091, -0.01091, -0.01091, 0.13746
4.200, -4.200, -3.800, 0.01198, -0.01198, -0.01084, 0.14182
4.200, -4.200, -3.400, 0.01310, -0.01310, -0.01061, 0.14611
4.200, -4.200, -3.000, 0.01425, -0.01425, -0.01018, 0.15028
4.200, -4.200, -2.600, 0.01541, -0.01541, -0.00954, 0.15423
4.200, -4.200, -2.200, 0.01653, -0.01653, -0.00866, 0.15788
4.200, -4.200, -1.800, 0.01757, -0.01757, -0.00753, 0.16112
4.200, -4.200, -1.400, 0.01848, -0.01848, -0.00616, 0.16387
4.200, -4.200, -1.000, 0.01922, -0.01922, -0.00458, 0.16602
4.200, -4.200, -0.600, 0.01974, -0.01974, -0.00282, 0.16751
4.200, -4.200, -0.200, 0.02001, -0.02001, -0.00095, 0.16826
4.200, -4.200, 0.200, 0.02001, -0.02001, 0.00095, 0.16826
4.200, -4.200, 0.600, 0.01974, -0.01974, 0.00282, 0.16751
4.200, -4.200, 1.000, 0.01922, -0.01922, 0.00458, 0.16602
4.200, -4.200, 1.400, 0.01848, -0.01848, 0.00616, 0.16387
4.200, -4.200, 1.800, 0.01757, -0.01757, 0.00753, 0.16112
4.200, -4.200, 2.200, 0.01653, -0.01653, 0.00866, 0.15788
4.200, -4.200, 2.600, 0.01541, -0.01541, 0.00954, 0.15423
4.200, -4.200, 3.000, 0.01425, -0.01425, 0.01018, 0.15028
4.200, -4.200, 3.400, 0.01310, -0.01310, 0.01061, 0.14611
4.200, -4.200, 3.800, 0.01198, -0.01198, 0.01084, 0.14182
4.200, -4.200, 4.200, 0.01091, -0.01091, 0.01091, 0.13746
4.200, -4.200, 4.600, 0.00991, -0.00991, 0.01085, 0.13311
4.200, -4.200, 5.000, 0.00897, -0.00897, 0.01068, 0.12880
4.200, -3.800, -5.000, 0.00974, -0.00881, -0.01159, 0.13236
4.200, -3.800, -4.600, 0.01081, -0.00978, -0.01184, 0.13705
4.200, -3.800, -4.200, 0.01198, -0.01084, -0.01198, 0.14182
4.200, -3.800, -3.800, 0.01324, -0.01198, -0.01198, 0.14662
4.200, -3.800, -3.400, 0.01457, -0.01318, -0.01179, 0.15138
4.200, -3.800, -3.000, 0.01595, -0.01443, -0.01139, 0.15602
4.200, -3.800, -2.600, 0.01735, -0.01570, -0.01074, 0.16046
4.200, -3.800, -2.200, 0.01872, -0.01694, -0.00981, 0.16458
4.200, -3.800, -1.800, 0.02001, -0.01810, -0.00858, 0.16826
4.200, -3.800, -1.400, 0.02115, -0.01913, -0.00705, 0.17140
4.200, -3.800, -1.000, 0.02208, -0.01997, -0.00526, 0.17387
4.200, -3.800, -0.600, 0.02273, -0.02057, -0.00325, 0.17557
4.200, -3.800, -0.200, 0.02307, -0.02087, -0.00110, 0.17645
4.200, -3.800, 0.200, 0.02307, -0.02087, 0.00110, 0.17645
4.200, -3.800, 0.600, 0.02273, -0.02057, 0.00325, 0.17557
4.200, -3.800, 1.000, 0.02208, -0.01997, 0.00526, 0.17387
4.200, -3.800, 1.400, 0.02115, -0.01913, 0.00705, 0.17140
4.200, -3.800, 1.800, 0.02001, -0.01810, 0.00858, 0.16826
4.200, -3.800, 2.200, 0.01872, -0.01694, 0.00981, 0.16458
4.200, -3.800, 2.600, 0.01735, -0.01570, 0.01074, 0.16046
4.200, -3.800, 3.000, 0.01595, -0.01443, 0.01139, 0.15602
4.200, -3.800, 3.400, 0.01457, -0.01318, 0.01179, 0.15138
4.200, -3.800, 3.800, 0.01324, -0.01198, 0.01198, 0.14662
4.200, -3.800, 4.200, 0.01198, -0.01084, 0.01198, 0.14182
4.200, -3.800, 4.600, 0.01081, -0.00978, 0.01184, 0.13705
4.200, -3.800, 5.000, 0.00974, -0.00881, 0.01159, 0.13236
4.200, -3.400, -5.000, 0.01053, -0.00852, -0.01253, 0.13583
4.200, -3.400, -4.600, 0.01175, -0.00951, -0.01287, 0.14091
4.200, -3.400, -4.200, 0.01310, -0.01061, -0.01310, 0.14611
4.200, -3.400, -3.800, 0.01457, -0.01179, -0.01318, 0.15138
4.200, -3.400, -3.400, 0.01614, -0.01307, -0.01307, 0.15663
4.200, -3.400, -3.000, 0.01779, -0.01440, -0.01271, 0.16180
4.200, -3.400, -2.600, 0.01948, -0.01577, -0.01206, 0.16676
4.200, -3.400, -2.200, 0.02115, -0.01712, -0.01108, 0.17140
4.200, -3.400, -1.800, 0.02273, -0.01840, -0.00974, 0.17557
4.200, -3.400, -1.400, 0.02415, -0.01955, -0.00805, 0.17914
4.200, -3.400, -1.000, 0.02531, -0.02049, -0.00603, 0.18197
4.200, -3.400, -0.600, 0.02613, -0.02116, -0.00373, 0.18393
4.200, -3.400, -0.200, 0.02656, -0.02150, -0.00126, 0.18493
4.200, -3.400, 0.200, 0.02656, -0.02150, 0.00126, 0.18493
4.200, -3.400, 0.600, 0.02613, -0.02116, 0.00373, 0.18393
4.200, -3.400, 1.000, 0.02531, -0.02049, 0.00603, 0.18197
4.200, -3.400, 1.400, 0.02415, -0.01955, 0.00805, 0.17914
4.200, -3.400, 1.800, 0.02273, -0.01840, 0.00974, 0.17557
4.200, -3.400, 2.200, 0.02115, -0.01712, 0.01108, 0.17140
4.200, -3.400, 2.600, 0.01948, -0.01577, 0.01206, 0.16676
4.200, -3.400, 3.000, 0.01779, -0.01440, 0.01271, 0.16180
4.200, -3.400, 3.400, 0.01614, -0.01307, 0.01307, 0.15663
4.200, -3.400, 3.800, 0.01457, -0.01179, 0.01318, 0.15138
4.200, -3.400, 4.200, 0.01310, -0.01061, 0.01310, 0.14611
4.200, -3.400, 4.600, 0.01175, -0.00951, 0.01287, 0.14091
4.200, -3.400, 5.000, 0.01053, -0.00852, 0.01253, 0.13583
4.200, -3.000, -5.000, 0.01132, -0.00808, -0.01347, 0.13916
4.200, -3.000, -4.600, 0.01271, -0.00908, -0.01392, 0.14464
4.200, -3.000, -4.200, 0.01425, -0.01018, -0.01425, 0.15028
4.200, -3.000, -3.800, 0.01595, -0.01139, -0.01443, 0.15602
4.200, -3.000, -3.400, 0.01779, -0.01271, -0.01440, 0.16180
4.200, -3.000, -3.000, 0.01974, -0.01410, -0.01410, 0.16751
4.200, -3.000, -2.600, 0.02176, -0.01554, -0.01347, 0.17303
4.200, -3.000, -2.200, 0.02378, -0.01699, -0.01246, 0.17823
4.200, -3.000, -1.800, 0.02571, -0.01837, -0.01102, 0.18294
4.200, -3.000, -1.400, 0.02746, -0.01961, -0.00915, 0.18699
4.200, -3.000, -1.000, 0.02890, -0.02064, -0.00688, 0.19021
4.200, -3.000, -0.600, 0.02994, -0.02138, -0.00428, 0.19245
4.200, -3.000, -0.200, 0.03048, -0.02177, -0.00145, 0.19360
4.200, -3.000, 0.200, 0.03048, -0.02177, 0.00145, 0.19360
4.200, -3.000, 0.600, 0.02994, -0.02138, 0.00428, 0.19245
4.200, -3.000, 1.000, 0.02890, -0.02064, 0.00688, 0.19021
4.200, -3.000, 1.400, 0.02746, -0.01961, 0.00915, 0.18699
4.200, -3.000, 1.800, 0.02571, -0.01837, 0.01102, 0.18294
4.200, -3.000, 2.200, 0.02378, -0.01699, 0.01246, 0.17823
4.200, -3.000, 2.600, 0.02176, -0.01554, 0.01347, 0.17303
4.200, -3.000, 3.000, 0.01974, -0.01410, 0.01410, 0.16751
4.200, -3.000, 3.400, 0.01779, -0.01271, 0.01440, 0.16180
4.200, -3.000, 3.800, 0.01595, -0.01139, 0.01443, 0.15602
4.200, -3.000, 4.200, 0.01425, -0.01018, 0.01425, 0.15028
4.200, -3.000, 4.600, 0.01271, -0.00908, 0.01392, 0.14464
4.200, -3.000, 5.000, 0.01132, -0.00808, 0.01347, 0.13916
4.200, -2.600, -5.000, 0.01210, -0.00749, -0.01440, 0.14228
4.200, -2.600, -4.600, 0.01366, -0.00845, -0.01496, 0.14815
4.200, -2.600, -4.200, 0.01541, -0.00954, -0.01541, 0.15423
4.200, -2.600, -3.800, 0.01735, -0.01074, -0.01570, 0.16046
4.200, -2.600, -3.400, 0.01948, -0.01206, -0.01577, 0.16676
4.200, -2.600, -3.000, 0.02176, -0.01347, -0.01554, 0.17303
4.200, -2.600, -2.600, 0.02415, -0.01495, -0.01495, 0.17914
4.200, -2.600, -2.200, 0.02656, -0.01644, -0.01391, 0.18493
4.200, -2.600, -1.800, 0.02890, -0.01789, -0.01239, 0.19021
4.200, -2.600, -1.400, 0.03103, -0.01921, -0.01034, 0.19477
4.200, -2.600, -1.000, 0.03281, -0.02031, -0.00781, 0.19842
4.200, -2.600, -0.600, 0.03409, -0.02110, -0.00487, 0.20097
4.200, -2.600, -0.200, 0.03476, -0.02152, -0.00166, 0.20228
4.200, -2.600, 0.200, 0.03476, -0.02152, 0.00166, 0.20228
4.200, -2.600, 0.600, 0.03409, -0.02110, 0.00487, 0.20097
4.200, -2.600, 1.000, 0.03281, -0.02031, 0.00781, 0.19842
4.200, -2.600, 1.400, 0.03103, -0.01921, 0.01034, 0.19477
4.200, -2.600, 1.800, 0.02890, -0.01789, 0.01239, 0.19021
4.200, -2.600, 2.200, 0.02656, -0.01644, 0.01391, 0.18493
4.200, -2.600, 2.600, 0.02415, -0.01495, 0.01495, 0.17914
4.200, -2.600, 3.000, 0.02176, -0.01347, 0.01554, 0.17303
4.200, -2.600, 3.400, 0.01948, -0.01206, 0.01577, 0.16676
4.200, -2.600, 3.800, 0.01735, -0.01074, 0.01570, 0.16046
4.200, -2.600, 4.200, 0.01541, -0.00954, 0.01541, 0.15423
4.200, -2.600, 4.600, 0.01366, -0.00845, 0.01496, 0.14815
4.200, -2.600, 5.000, 0.01210, -0.00749, 0.01440, 0.14228
4.200, -2.200, -5.000, 0.01284, -0.00672, -0.01528, 0.14513
4.200, -2.200, -4.600, 0.01457, -0.00763, -0.01596, 0.15138
4.200, -2.200, -4.200, 0.01653, -0.00866, -0.01653, 0.15788
4.200, -2.200, -3.800, 0.01872, -0.00981, -0.01694, 0.16458
4.200, -2.200, -3.400, 0.02115, -0.01108, -0.01712, 0.17140
4.200, -2.200, -3.000, 0.02378, -0.01246, -0.01699, 0.17823
4.200, -2.200, -2.600, 0.02656, -0.01391, -0.01644, 0.18493
4.200, -2.200, -2.200, 0.02941, -0.01541, -0.01541, 0.19132
4.200, -2.200, -1.800, 0.03220, -0.01687, -0.01380, 0.19718
4.200, -2.200, -1.400, 0.03476, -0.01821, -0.01159, 0.20228
4.200, -2.200, -1.000, 0.03691, -0.01934, -0.00879, 0.20637
4.200, -2.200, -0.600, 0.03848, -0.02015, -0.00550, 0.20924
4.200, -2.200, -0.200, 0.03930, -0.02059, -0.00187, 0.21072
4.200, -2.200, 0.200, 0.03930, -0.02059, 0.00187, 0.21072
4.200, -2.200, 0.600, 0.03848, -0.02015, 0.00550, 0.20924
4.200, -2.200, 1.000, 0.03691, -0.01934, 0.00879, 0.20637
4.200, -2.200, 1.400, 0.03476, -0.01821, 0.01159, 0.20228
4.200, -2.200, 1.800, 0.03220, -0.01687, 0.01380, 0.19718
4.200, -2.200, 2.200, 0.02941, -0.01541, 0.01541, 0.19132
4.200, -2.200, 2.600, 0.02656, -0.01391, 0.01644, 0.18493
4.200, -2.200, 3.000, 0.02378, -0.01246, 0.01699, 0.17823
4.200, -2.200, 3.400, 0.02115, -0.01108, 0.01712, 0.17140
4.200, -2.200, 3.800, 0.01872, -0.00981, 0.01694, 0.16458
4.200, -2.200, 4.200, 0.01653, -0.00866, 0.01653, 0.15788
4.200, -2.200, 4.600, 0.01457, -0.00763, 0.01596, 0.15138
4.200, -2.200, 5.000, 0.01284, -0.00672, 0.01528, 0.14513
4.200, -1.800, -5.000, 0.01351, -0.00579, -0.01609, 0.14763
4.200, -1.800, -4.600, 0.01541, -0.00660, -0.01688, 0.15423
4.200, -1.800, -4.200, 0.01757, -0.00753, -0.01757, 0.16112
4.200, -1.800, -3.800, 0.02001, -0.00858, -0.01810, 0.16826
4.200, -1.800, -3.400, 0.02273, -0.00974, -0.01840, 0.17557
4.200, -1.800, -3.000, 0.02571, -0.01102, -0.01837, 0.18294
4.200, -1.800, -2.600, 0.02890, -0.01239, -0.01789, 0.19021
4.200, -1.800, -2.200, 0.03220, -0.01380, -0.01687, 0.19718
4.200, -1.800, -1.800, 0.03546, -0.01520, -0.01520, 0.20362
4.200, -1.800, -1.400, 0.03848, -0.01649, -0.01283, 0.20924
4.200, -1.800, -1.000, 0.04104, -0.01759, -0.00977, 0.21378
4.200, -1.800, -0.600, 0.04291, -0.01839, -0.00613, 0.21698
4.200, -1.800, -0.200, 0.04389, -0.01881, -0.00209, 0.21863
4.200, -1.800, 0.200, 0.04389, -0.01881, 0.00209, 0.21863
4.200, -1.800, 0.600, 0.04291, -0.01839, 0.00613, 0.21698
4.200, -1.800, 1.000, 0.04104, -0.01759, 0.00977, 0.21378
4.200, -1.800, 1.400, 0.03848, -0.01649, 0.01283, 0.20924
4.200, -1.800, 1.800, 0.03546, -0.01520, 0.01520, 0.20362
4.200, -1.800, 2.200, 0.03220, -0.01380, 0.01687, 0.19718
4.200, -1.800, 2.600, 0.02890, -0.01239, 0.01789, 0.19021
4.200, -1.800, 3.000, 0.02571, -0.01102, 0.01837, 0.18294
4.200, -1.800, 3.400, 0.02273, -0.00974, 0.01840, 0.17557
4.200, -1.800, 3.800, 0.02001, -0.00858, 0.01810, 0.16826
4.200, -1.800, 4.200, 0.01757, -0.00753, 0.01757, 0.16112
4.200, -1.800, 4.600, 0.01541, -0.00660, 0.01688, 0.15423
4.200, -1.800, 5.000, 0.01351, -0.00579, 0.01609, 0.14763
4.200, -1.400, -5.000, 0.01410, -0.00470, -0.01679, 0.14974
4.200, -1.400, -4.600, 0.01614, -0.00538, -0.01768, 0.15663
4.200, -1.400, -4.200, 0.01848, -0.00616, -0.01848, 0.16387
4.200, -1.400, -3.800, 0.02115, -0.00705, -0.01913, 0.17140
4.200, -1.400, -3.400, 0.02415, -0.00805, -0.01955, 0.17914
4.200, -1.400, -3.000, 0.02746, -0.00915, -0.01961, 0.18699
4.200, -1.400, -2.600, 0.03103, -0.01034, -0.01921, 0.19477
4.200, -1.400, -2.200, 0.03476, -0.01159, -0.01821, 0.20228
4.200, -1.400, -1.800, 0.03848, -0.01283, -0.01649, 0.20924
4.200, -1.400, -1.400, 0.04195, -0.01398, -0.01398, 0.21537
4.200, -1.400, -1.000, 0.04492, -0.01497, -0.01070, 0.22033
4.200, -1.400, -0.600, 0.04710, -0.01570, -0.00673, 0.22383
4.200, -1.400, -0.200, 0.04825, -0.01608, -0.00230, 0.22565
4.200, -1.400, 0.200, 0.04825, -0.01608, 0.00230, 0.22565
4.200, -1.400, 0.600, 0.04710, -0.01570, 0.00673, 0.22383
4.200, -1.400, 1.000, 0.04492, -0.01497, 0.01070, 0.22033
4.200, -1.400, 1.400, 0.04195, -0.01398, 0.01398, 0.21537
4.200, -1.400, 1.800, 0.03848, -0.01283, 0.01649, 0.20924
4.200, -1.400, 2.200, 0.03476, -0.01159, 0.01821, 0.20228
4.200, -1.400, 2.600, 0.03103, -0.01034, 0.01921, 0.19477
4.200, -1.400, 3.000, 0.02746, -0.00915, 0.01961, 0.18699
4.200, -1.400, 3.400, 0.02415, -0.00805, 0.01955, 0.17914
4.200, -1.400, 3.800, 0.02115, -0.00705, 0.01913, 0.17140
4.200, -1.400, 4.200, 0.01848, -0.00616, 0.01848, 0.16387
4.200, -1.400, 4.600, 0.01614, -0.00538, 0.01768, 0.15663
4.200, -1.400, 5.000, 0.01410, -0.00470, 0.01679, 0.14974
4.200, -1.000, -5.000, 0.01457, -0.00347, -0.01734, 0.15138
4.200, -1.000, -4.600, 0.01673, -0.00398, -0.01832, 0.15851
4.200, -1.000, -4.200, 0.01922, -0.00458, -0.01922, 0.16602
4.200, -1.000, -3.800, 0.02208, -0.00526, -0.01997, 0.17387
4.200, -1.000, -3.400, 0.02531, -0.00603, -0.02049, 0.18197
4.200, -1.000, -3.000, 0.02890, -0.00688, -0.02064, 0.19021
4.200, -1.000, -2.600, 0.03281, -0.00781, -0.02031, 0.19842
4.200, -1.000, -2.200, 0.03691, -0.00879, -0.01934, 0.20637
4.200, -1.000, -1.800, 0.04104, -0.00977, -0.01759, 0.21378
4.200, -1.000, -1.400, 0.04492, -0.01070, -0.01497, 0.22033
4.200, -1.000, -1.000, 0.04825, -0.01149, -0.01149, 0.22565
4.200, -1.000, -0.600, 0.05071, -0.01207, -0.00724, 0.22942
4.200, -1.000, -0.200, 0.05202, -0.01239, -0.00248, 0.23137
4.200, -1.000, 0.200, 0.05202, -0.01239, 0.00248, 0.23137
4.200, -1.000, 0.600, 0.05071, -0.01207, 0.00724, 0.22942
4.200, -1.000, 1.000, 0.04825, -0.01149, 0.01149, 0.22565
4.200, -1.000, 1.400, 0.04492, -0.01070, 0.01497, 0.22033
4.200, -1.000, 1.800, 0.04104, -0.00977, 0.01759, 0.21378
4.200, -1.000, 2.200, 0.03691, -0.00879, 0.01934, 0.20637
4.200, -1.000, 2.600, 0.03281, -0.00781, 0.02031, 0.19842
4.200, -1.000, 3.000, 0.02890, -0.00688, 0.02064, 0.19021
4.200, -1.000, 3.400, 0.02531, -0.00603, 0.02049, 0.18197
4.200, -1.000, 3.800, 0.02208, -0.00526, 0.01997, 0.17387
4.200, -1.000, 4.200, 0.01922, -0.00458, 0.01922, 0.16602
4.200, -1.000, 4.600, 0.01673, -0.00398, 0.01832, 0.15851
4.200, -1.000, 5.000, 0.01457, -0.00347, 0.01734, 0.15138
4.200, -0.600, -5.000, 0.01490, -0.00213, -0.01773, 0.15250
4.200, -0.600, -4.600, 0.01714, -0.00245, -0.01877, 0.15980
4.200, -0.600, -4.200, 0.01974, -0.00282, -0.01974, 0.16751
4.200, -0.600, -3.800, 0.02273, -0.00325, -0.02057, 0.17557
4.200, -0.600, -3.400, 0.02613, -0.00373, -0.02116, 0.18393
4.200, -0.600, -3.000, 0.02994, -0.00428, -0.02138, 0.19245
4.200, -0.600, -2.600, 0.03409, -0.00487, -0.02110, 0.20097
4.200, -0.600, -2.200, 0.03848, -0.00550, -0.02015, 0.20924
4.200, -0.600, -1.800, 0.04291, -0.00613, -0.01839, 0.21698
4.200, -0.600, -1.400, 0.04710, -0.00673, -0.01570, 0.22383
4.200, -0.600, -1.000, 0.05071, -0.00724, -0.01207, 0.22942
4.200, -0.600, -0.600, 0.05339, -0.00763, -0.00763, 0.23338
4.200, -0.600, -0.200, 0.05481, -0.00783, -0.00261, 0.23544
4.200, -0.600, 0.200, 0.05481, -0.00783, 0.00261, 0.23544
4.200, -0.600, 0.600, 0.05339, -0.00763, 0.00763, 0.23338
4.200, -0.600, 1.000, 0.05071, -0.00724, 0.01207, 0.22942
4.200, -0.600, 1.400, 0.04710, -0.00673, 0.01570, 0.22383
4.200, -0.600, 1.800, 0.04291, -0.00613, 0.01839, 0.21698
4.200, -0.600, 2.200, 0.03848, -0.00550, 0.02015, 0.20924
4.200, -0.600, 2.600, 0.03409, -0.00487, 0.02110, 0.20097
4.200, -0.600, 3.000, 0.02994, -0.00428, 0.02138, 0.19245
4.200, -0.600, 3.400, 0.02613, -0.00373, 0.02116, 0.18393
4.200, -0.600, 3.800, 0.02273, -0.00325, 0.02057, 0.17557
4.200, -0.600, 4.200, 0.01974, -0.00282, 0.01974, 0.16751
4.200, -0.600, 4.600, 0.01714, -0.00245, 0.01877, 0.15980
4.200, -0.600, 5.000, 0.01490, -0.00213, 0.01773, 0.15250
4.200, -0.200, -5.000, 0.01506, -0.00072, -0.01793, 0.15307
4.200, -0.200, -4.600, 0.01735, -0.00083, -0.01900, 0.16046
4.200, -0.200, -4.200, 0.02001, -0.00095, -0.02001, 0.16826
4.200, -0.200, -3.800, 0.02307, -0.00110, -0.02087, 0.17645
4.200, -0.200, -3.400, 0.02656, -0.00126, -0.02150, 0.18493
4.200, -0.200, -3.000, 0.03048, -0.00145, -0.02177, 0.19360
4.200, -0.200, -2.600, 0.03476, -0.00166, -0.02152, 0.20228
4.200, -0.200, -2.200, 0.03930, -0.00187, -0.02059, 0.21072
4.200, -0.200, -1.800, 0.04389, -0.00209, -0.01881, 0.21863
4.200, -0.200, -1.400, 0.04825, -0.00230, -0.01608, 0.22565
4.200, -0.200, -1.000, 0.05202, -0.00248, -0.01239, 0.23137
4.200, -0.200, -0.600, 0.05481, -0.00261, -0.00783, 0.23544
4.200, -0.200, -0.200, 0.05631, -0.00268, -0.00268, 0.23756
4.200, -0.200, 0.200, 0.05631, -0.00268, 0.00268, 0.23756
4.200, -0.200, 0.600, 0.05481, -0.00261, 0.00783, 0.23544
4.200, -0.200, 1.000, 0.05202, -0.00248, 0.01239, 0.23137
4.200, -0.200, 1.400, 0.04825, -0.00230, 0.01608, 0.22565
4.200, -0.200, 1.800, 0.04389, -0.00209, 0.01881, 0.21863
4.200, -0.200, 2.200, 0.03930, -0.00187, 0.02059, 0.21072
4.200, -0.200, 2.600, 0.03476, -0.00166, 0.02152, 0.20228
4.200, -0.200, 3.000, 0.03048, -0.00145, 0.02177, 0.19360
4.200, -0.200, 3.400, 0.02656, -0.00126, 0.02150, 0.18493
4.200, -0.200, 3.800, 0.02307, -0.00110, 0.02087, 0.17645
4.200, -0.200, 4.200, 0.02001, -0.00095, 0.02001, 0.16826
4.200, -0.200, 4.600, 0.01735, -0.00083, 0.01900, 0.16046
4.200, -0.200, 5.000, 0.01506, -0.00072, 0.01793, 0.15307
4.200, 0.200, -5.000, 0.01506, 0.00072, -0.01793, 0.15307
4.200, 0.200, -4.600, 0.01735, 0.00083, -0.01900, 0.16046
4.200, 0.200, -4.200, 0.02001, 0.00095, -0.02001, 0.16826
4.200, 0.200, -3.800, 0.02307, 0.00110, -0.02087, 0.17645
4.200, 0.200, -3.400, 0.02656, 0.00126, -0.02150, 0.18493
4.200, 0.200, -3.000, 0.03048, 0.00145, -0.02177, 0.19360
4.200, 0.200, -2.600, 0.03476, 0.00166, -0.02152, 0.20228
4.200, 0.200, -2.200, 0.03930, 0.00187, -0.02059, 0.21072
4.200, 0.200, -1.800, 0.04389, 0.00209, -0.01881, 0.21863
4.200, 0.200, -1.400, 0.04825, 0.00230, -0.01608, 0.22565
4.200, 0.200, -1.000, 0.05202, 0.00248, -0.01239, 0.23137
4.200, 0.200, -0.600, 0.05481, 0.00261, -0.00783, 0.23544
4.200, 0.200, -0.200, 0.05631, 0.00268, -0.00268, 0.23756
4.200, 0.200, 0.200, 0.05631, 0.00268, 0.00268, 0.23756
4.200, 0.200, 0.600, 0.05481, 0.00261, 0.00783, 0.23544
4.200, 0.200, 1.000, 0.05202, 0.00248, 0.01239, 0.23137
4.200, 0.200, 1.400, 0.04825, 0.00230, 0.01608, 0.22565
4.200, 0.200, 1.800, 0.04389, 0.00209, 0.01881, 0.21863
4.200, 0.200, 2.200, 0.03930, 0.00187, 0.02059, 0.21072
4.200, 0.200, 2.600, 0.03476, 0.00166, 0.02152, 0.20228
4.200, 0.200, 3.000, 0.03048, 0.00145, 0.02177, 0.19360
4.200, 0.200, 3.400, 0.02656, 0.00126, 0.02150, 0.18493
4.200, 0.200, 3.800, 0.02307, 0.00110, 0.02087, 0.17645
4.200, 0.200, 4.200, 0.02001, 0.00095, 0.02001, 0.16826
4.200, 0.200, 4.600, 0.01735, 0.00083, 0.01900, 0.16046
4.200, 0.200, 5.000, 0.01506, 0.00072, 0.01793, 0.15307
4.200, 0.600, -5.000, 0.01490, 0.00213, -0.01773, 0.15250
4.200, 0.600, -4.600, 0.01714, 0.00245, -0.01877, 0.15980
4.200, 0.600, -4.200, 0.01974, 0.00282, -0.01974, 0.16751
4.200, 0.600, -3.800, 0.02273, 0.00325, -0.02057, 0.17557
4.200, 0.600, -3.400, 0.02613, 0.00373, -0.02116, 0.18393
4.200, 0.600, -3.000, 0.02994, 0.00428, -0.02138, 0.19245
4.200, 0.600, -2.600, 0.03409, 0.00487, -0.02110, 0.20097
4.200, 0.600, -2.200, 0.03848, 0.00550, -0.02015, 0.20924
4.200, 0.600, -1.800, 0.04291, 0.00613, -0.01839, 0.21698
4.200, 0.600, -1.400, 0.04710, 0.00673, -0.01570, 0.22383
4.200, 0.600, -1.000, 0.05071, 0.00724, -0.01207, 0.22942
4.200, 0.600, -0.600, 0.05339, 0.00763, -0.00763, 0.23338
4.200, 0.600, -0.200, 0.05481, 0.00783, -0.00261, 0.23544
4.200, 0.600, 0.200, 0.05481, 0.00783, 0.00261, 0.23544
4.200, 0.600, 0.600, 0.05339, 0.00763, 0.00763, 0.23338
4.200, 0.600, 1.000, 0.05071, 0.00724, 0.01207, 0.22942
4.200, 0.600, 1.400, 0.04710, 0.00673, 0.01570, 0.22383
4.200, 0.600, 1.800, 0.04291, 0.00613, 0.01839, 0.21698
